"^2THR ^3Daniel ^s1 "6
340.044 -63.1425 169.86 0
334.058 -73.3216 170.53 0
326.976 -82.7549 170.793 0
319.323 -91.8571 171.782 0
310.953 -100.326 172.463 0
302.04 -108.347 173.606 0
292.624 -115.926 174.595 0
282.957 -123.256 175.847 0
273.067 -130.451 176.55 0
263.048 -137.64 177.715 0
252.944 -144.835 179.385 0
242.691 -151.991 180.758 0
232.452 -159.224 181.659 0
222.032 -166.415 182.977 0
211.516 -173.619 184.274 0
200.957 -180.803 185.46 0
190.318 -188.135 186.823 0
179.608 -195.338 187.701 0
168.634 -202.363 188.767 0
157.393 -209.177 190.052 0
145.844 -215.624 191.184 0
133.927 -221.194 191.525 0
121.76 -226.617 192.513 0
109.301 -231.375 193.195 0
96.5395 -235.538 193.788 0
83.5172 -238.756 194.172 0
70.2538 -241.197 194.447 0
56.8796 -242.657 194.865 0
43.3813 -243.481 195.381 0
29.7834 -243.94 196.37 0
16.1713 -244.624 197.084 0
2.53751 -245.641 197.479 0
-11.1208 -247.111 198.105 0
-24.6165 -249.529 198.051 0
-37.9953 -252.705 198.04 0
-51.103 -256.858 198.094 0
-64.0743 -261.268 198.018 0
-76.5781 -266.903 197.6 0
-88.6394 -273.442 197.732 0
-100.222 -280.778 197.249 0
-111.208 -288.926 196.974 0
-121.406 -297.964 196.359 0
-130.958 -307.673 195.974 0
-139.484 -318.193 195.018 0
-146.831 -329.442 193.381 0
-153.219 -341.218 192.667 0
-158.514 -353.485 192.052 0
-161.124 -366.296 188.888 0
-163.262 -379.13 187.581 0
-164.239 -392.044 186.35 0
-164.113 -404.962 186.207 0
-163.246 -417.895 187.218 0
-161.965 -430.826 187.932 0
-160.468 -443.81 188.844 0
-158.786 -456.859 189.998 0
-156.8 -469.939 191.063 0
-154.605 -483.06 192.118 0
-153.502 -496.294 192.678 0
-151.467 -509.552 193.678 0
-149.307 -522.861 194.678 0
-148.137 -536.267 195.128 0
-146.197 -549.71 196.029 0
-144.193 -563.205 196.875 0
-143.211 -576.764 197.018 0
-141.567 -590.367 197.699 0
-139.716 -603.989 198.358 0
-138.495 -617.649 198.545 0
-136.714 -631.334 199.116 0
-135.462 -645.055 199.259 0
-133.906 -658.815 199.808 0
-132.699 -672.609 200.193 0
-131.128 -686.428 200.676 0
-130.002 -700.233 200.654 0
-128.623 -714.109 201.182 0
-127.354 -727.988 201.368 0
-125.696 -741.879 201.665 0
-123.597 -755.678 201.478 0
-120.681 -769.35 201.379 0
-117.623 -783.039 201.885 0
-113.666 -796.477 201.643 0
-109.121 -809.736 201.72 0
-103.588 -822.58 201.127 0
-97.4883 -835.203 201.313 0
-90.2944 -847.17 200.973 0
-82.3169 -858.569 199.852 0
-73.3884 -869.137 198.929 0
-63.6212 -878.996 198.918 0
-53.1548 -887.987 198.49 0
-42.1506 -896.266 198.171 0
-30.5955 -903.809 198.468 0
-18.607 -910.571 198.029 0
-6.28072 -916.757 198.38 0
6.40726 -922.081 198.018 0
19.4627 -926.386 198.04 0
32.5731 -930.938 198.699 0
45.9934 -934.103 198.501 0
59.5871 -936.732 198.721 0
73.2812 -938.152 197.743 0
87.0084 -938.29 196.908 0
100.595 -937.334 195.546 0
113.912 -934.75 194.26 0
126.68 -930.678 192.448 0
139.002 -925.64 191.437 0
150.472 -919.136 189.91 0
161.195 -911.52 188.888 0
171.345 -903.258 188.405 0
180.379 -893.886 187.009 0
188.845 -884.074 186.515 0
195.888 -873.287 185.054 0
202.382 -862.21 185.032 0
208.114 -850.697 185.57 0
211.859 -838.51 183.933 0
215.139 -826.184 184.054 0
217.607 -813.649 184.801 0
220.198 -801.047 185.955 0
223.642 -788.587 186.603 0
228.019 -776.463 185.559 0
233.51 -764.924 183.768 0
240.147 -754.171 181.274 0
247.784 -744.338 178.286 0
256.34 -735.618 175.023 0
265.738 -727.995 174.43 0
275.883 -721.435 174.529 0
286.724 -716.208 173.639 0
298.02 -712.107 173.452 0
309.698 -709.166 174.023 0
321.636 -707.412 173.903 0
333.517 -708.763 171.156 0
345.269 -710.284 170.673 0
356.801 -713.011 171.123 0
368.191 -716.519 172.617 0
379.775 -719.65 173.221 0
391.504 -721.745 170.475 0
403.128 -722.612 166.069 0
414.506 -722.324 161.708 0
425.426 -720.452 157.72 0
435.893 -717.425 155.819 0
445.764 -713.155 153.776 0
455.025 -707.809 153.907 0
463.724 -701.596 154.193 0
471.215 -693.999 153.094 0
477.967 -685.78 152.941 0
483.85 -676.905 153.611 0
488.786 -667.421 154.523 0
491.856 -657.237 153.237 0
494.062 -646.825 153.424 0
495.019 -636.22 153.369 0
494.89 -625.559 153.512 0
493.716 -614.936 154.182 0
491.676 -604.368 155.632 0
489.163 -593.79 157.5 0
486.383 -583.168 158.917 0
483.18 -572.551 160.565 0
479.971 -561.826 162.07 0
476.71 -550.997 163.575 0
473.633 -540.01 164.784 0
470.798 -528.866 166.454 0
468.677 -517.49 167.322 0
467.397 -505.955 167.509 0
466.846 -494.317 168.278 0
467.215 -482.607 168.959 0
468.279 -470.901 169.893 0
469.78 -459.14 171.013 0
471.929 -447.435 171.947 0
474.229 -435.676 173.112 0
476.387 -423.818 174.067 0
477.627 -411.783 174.034 0
477.777 -400.031 168.201 0
477.346 -389.269 151.216 0
475.92 -379.172 141.141 0
474.007 -369.952 131.55 0
471.454 -361.519 123.19 0
468.26 -353.854 116.829 0
464.335 -346.906 113.214 0
459.671 -340.744 110.127 0
454.237 -335.441 109.204 0
448.124 -330.862 110.841 0
441.142 -327.578 111.149 0
433.727 -325.302 112.258 0
425.955 -324.238 113.676 0
417.982 -324.187 115.84 0
409.998 -325.443 117.565 0
401.998 -327.409 119.883 0
394.134 -330.284 122.036 0
386.425 -333.918 124.124 0
378.829 -338.166 126.65 0
371.363 -342.986 129.496 0
363.957 -348.208 132.275 0
356.565 -353.804 134.967 0
349.061 -359.519 137.648 0
341.587 -365.616 140.317 0
333.874 -371.626 142.592 0
326.16 -377.974 145.217 0
318.117 -384.041 145.811 0
309.946 -390.314 148.326 0
301.665 -396.598 150.754 0
293.235 -402.939 153.018 0
284.696 -409.379 155.138 0
275.995 -415.847 157.225 0
267.125 -422.334 159.291 0
257.759 -428.008 160.334 0
248.508 -434.327 162.367 0
238.966 -440.36 163.806 0
229.297 -446.475 165.718 0
219.426 -452.509 167.52 0
209.183 -457.968 168.662 0
198.887 -463.669 170.343 0
188.407 -469.147 171.53 0
177.745 -474.566 173.046 0
166.81 -479.569 174.111 0
155.645 -484.335 175.496 0
144.239 -488.414 174.43 0
132.53 -492.007 176.55 0
120.608 -494.984 177.407 0
108.571 -497.438 177.968 0
96.3253 -499.219 178.594 0
83.9402 -500.226 179.429 0
71.5224 -501.424 180.417 0
59.0164 -501.837 181.11 0
46.4106 -501.812 181.989 0
33.7571 -501.71 182.977 0
21.0271 -501.187 184.065 0
8.24043 -500.742 185.043 0
-4.61566 -499.882 186.141 0
-17.5383 -498.867 187.251 0
-30.4458 -498.075 187.833 0
-43.4374 -496.928 188.547 0
-56.5009 -495.67 189.547 0
-69.6202 -494.251 190.624 0
-82.7667 -492.856 191.327 0
-95.997 -491.276 192.458 0
-109.272 -489.694 193.381 0
-122.65 -488.163 194.392 0
-136.112 -486.786 195.359 0
-149.492 -485.221 195.656 0
-163.05 -483.938 196.6 0
-176.682 -482.724 197.523 0
-190.168 -480.42 198.105 0
-203.864 -478.826 199.215 0
-217.652 -477.363 200.303 0
-231.348 -475.362 200.687 0
-245.176 -473.507 201.215 0
-259.041 -471.546 201.94 0
-272.752 -468.801 201.643 0
-286.338 -465.428 201.731 0
-299.732 -461.399 201.522 0
-312.758 -456.403 200.896 0
-325.373 -450.507 200.303 0
-337.445 -443.655 199.786 0
-349.003 -436.027 199.27 0
-359.743 -427.347 198.666 0
-369.953 -418.084 198.424 0
-379.382 -408.054 198.105 0
-387.486 -397.065 197.007 0
-395.134 -385.739 196.787 0
-401.783 -373.837 196.545 0
-407.649 -361.503 196.732 0
-412.889 -348.875 197.051 0
-417.273 -335.927 197.117 0
-420.913 -322.711 197.644 0
-423.761 -309.294 197.336 0
-425.366 -295.696 196.963 0
-425.843 -282.064 196.15 0
-425.297 -268.475 195.601 0
-423.236 -255.078 194.689 0
-420.262 -242.061 191.041 0
-416.026 -229.783 185.372 0
-411.281 -218.085 178.802 0
-407.234 -206.724 170.442 0
-404.343 -195.455 163.905 0
-402.675 -184.135 161.576 0
-402.203 -172.938 160.17 0
-402.968 -161.883 158.895 0
-404.815 -151.041 158.225 0
-407.839 -140.503 157.994 0
-412.013 -130.362 158.28 0
-416.971 -120.529 159.17 0
-423.149 -111.396 159.302 0
-430.174 -102.869 159.532 0
-437.883 -94.8529 160.906 0
-446.103 -87.2046 162.565 0
-454.662 -79.8046 164.07 0
-463.357 -72.3492 165.97 0
-472.113 -64.762 167.794 0
-480.642 -56.8349 168.959 0
-489.326 -48.8527 170.771 0
-497.879 -40.5746 171.936 0
-506.504 -32.2273 173.749 0
-515.186 -23.771 175.441 0
-523.525 -14.8533 176.375 0
-531.925 -5.88817 177.385 0
-540.26 3.2384 178.802 0
-548.562 12.5359 180.319 0
-556.784 22.0422 181.802 0
-564.457 32.0685 182.758 0
-572.15 42.1917 183.615 0
-579.763 52.4829 185.109 0
-587.266 62.974 186.471 0
-594.565 73.7193 187.745 0
-601.212 84.9124 188.503 0
-608.013 96.1446 189.712 0
-614.605 107.598 190.876 0
-621.03 119.122 191.547 0
-627.272 130.907 192.623 0
-633.537 142.687 193.239 0
-639.637 154.676 194.238 0
-645.594 166.817 195.26 0
-651.503 179.058 196.249 0
-657.38 191.39 197.205 0
-663.503 203.46 197.128 0
-669.284 215.901 198.018 0
-675.01 228.436 198.896 0
-680.474 241.094 199.259 0
-685.951 253.833 200.105 0
-691.299 266.687 200.896 0
-696.009 279.723 199.479 0
-700.881 292.799 200.984 0
-705.669 305.936 201.731 0
-709.989 319.256 202.028 0
-714.3 332.633 202.753 0
-718.497 346.096 203.434 0
-722.504 359.667 204.093 0
-726.298 373.345 204.741 0
-729.076 387.146 204.236 0
-732.424 400.95 204.895 0
-735.739 414.809 205.543 0
-738.448 428.834 205.84 0
-741.437 442.834 206.466 0
-743.721 456.978 206.631 0
-746.162 471.135 207.202 0
-748.516 485.35 207.784 0
-750.67 499.636 208.323 0
-751.628 514.004 207.916 0
-753.08 528.392 208.531 0
-754.432 542.83 209.092 0
-755.163 557.304 209.037 0
-755.986 571.818 209.619 0
-756.698 586.375 210.146 0
-757.255 600.975 210.652 0
-757.056 615.52 209.894 0
-757.082 630.118 210.476 0
-757.029 644.752 210.992 0
-756.832 659.419 211.476 0
-756.451 674.115 211.937 0
-755.883 688.837 212.388 0
-754.06 703.462 212.234 0
-753.031 718.18 212.684 0
-751.845 732.917 213.124 0
-749.742 747.496 212.52 0
-747.913 762.16 213.036 0
-745.94 776.837 213.453 0
-743.35 791.413 213.267 0
-740.829 806.023 213.662 0
-738.106 820.621 213.959 0
-734.76 835.079 213.662 0
-731.071 849.436 213.245 0
-726.982 863.66 213.212 0
-722.146 877.625 212.618 0
-716.736 891.331 212.091 0
-710.382 904.526 210.487 0
-703.099 917.184 209.476 0
-695.047 929.22 208.191 0
-686.004 940.48 207.18 0
-676.315 951.034 206.016 0
-665.759 960.63 204.807 0
-654.692 969.504 204.203 0
-642.986 977.401 202.83 0
-630.762 984.352 201.874 0
-618.195 990.474 201.281 0
-605.118 995.324 200.468 0
-591.846 999.476 200.182 0
-578.294 1002.27 199.017 0
-564.655 1004.39 198.677 0
-550.894 1005.5 198.578 0
-537.078 1006.04 199.204 0
-523.232 1006.42 199.753 0
-509.321 1006.84 200.5 0
-495.388 1007.38 201.281 0
-481.458 1008.57 201.401 0
-467.732 1010.63 198.105 0
-454.744 1013.55 187.163 0
-442.576 1017.28 178.418 0
-431.254 1021.47 169.277 0
-420.842 1026.74 162.598 0
-411.219 1032.08 156.632 0
-401.936 1037.27 147.294 0
-394.013 1043.83 141.899 0
-386.59 1049.55 131.649 0
-379.148 1054.4 123.629 0
-371.565 1058.18 118.872 0
-363.912 1061.02 114.664 0
-356.499 1063.02 107.666 0
-349.298 1064.08 101.569 0
-342.291 1063.99 98.8989 0
-335.613 1062.8 96.7456 0
-329.317 1060.69 94.6802 0
-323.531 1057.75 92.9224 0
-318.328 1054.02 92.2192 0
-313.756 1049.59 91.626 0
-309.89 1044.58 91.2195 0
-306.841 1039.09 90.5383 0
-304.536 1033.27 89.9011 0
-303.375 1027.19 89.3848 0
-303.173 1020.98 89.6924 0
-303.955 1014.83 90.0439 0
-305.713 1008.78 91.9995 0
-308.44 1002.9 94.8889 0
-312.019 997.222 98.2727 0
-316.222 991.69 101.766 0
-321.244 986.555 104.7 0
-326.831 981.653 108.743 0
-332.898 976.967 112.368 0
-339.299 972.307 116.071 0
-346.089 967.739 119.718 0
-352.886 962.913 121.696 0
-360.08 958.182 125.145 0
-367.485 953.46 127.782 0
-375.142 948.773 130.847 0
-382.975 944.01 133.726 0
-391.079 939.281 136.648 0
-399.265 934.447 138.669 0
-407.734 929.661 141.559 0
-416.448 924.921 144.294 0
-425.312 920.213 146.162 0
-434.421 915.626 147.689 0
-443.731 911.139 150.029 0
-453.267 906.762 152.26 0
-463.012 902.514 154.314 0
-472.903 898.323 156.116 0
-482.884 893.979 157.874 0
-492.867 889.282 159.829 0
-502.695 884.014 161.411 0
-512.166 878.081 162.675 0
-521.457 871.573 164.114 0
-530.715 864.943 165.487 0
-539.573 857.57 166.575 0
-548.12 849.761 167.618 0
-556.074 841.234 168.398 0
-563.71 832.288 169.948 0
-570.653 822.713 170.826 0
-577.472 812.952 172.354 0
-583.605 802.634 173.43 0
-589.106 791.877 174.672 0
-594.043 780.755 175.902 0
-600.173 770.177 176.935 0
-604.754 758.784 177.22 0
-608.838 747.14 178.176 0
-612.187 735.212 179.044 0
-614.759 723.039 179.495 0
-616.36 710.659 180.352 0
-617.643 698.164 181.406 0
-617.825 685.564 181.89 0
-617.073 672.937 182.933 0
-616.04 660.255 183.746 0
-613.682 647.715 184.12 0
-610.651 635.243 185.526 0
-606.82 622.939 185.911 0
-602.268 610.855 186.833 0
-597.095 598.943 187.427 0
-591.398 587.183 188.822 0
-585.077 575.68 189.294 0
-578.375 564.46 187.515 0
-571.454 553.9 176.957 0
-564.633 544.261 164.191 0
-558.017 535.526 150.941 0
-551.187 527.818 143.888 0
-544.411 520.953 134.385 0
-537.363 515.137 128.232 0
-530.087 510.035 126.057 0
-522.489 505.872 123.497 0
-514.674 502.283 123.19 0
-507.078 498.585 120.52 0
-500.157 494.173 116.785 0
-494.029 489.035 113.719 0
-488.494 483.205 116.257 0
-483.623 476.881 114.379 0
-479.696 470.134 112.522 0
-476.644 462.741 115.422 0
-474.605 454.92 116.796 0
-473.412 446.772 118.718 0
-473.034 438.368 121.135 0
-473.146 429.748 124.003 0
-473.519 420.954 126.475 0
-473.86 412.038 129.803 0
-474.137 402.925 132.847 0
-474.204 393.626 135.461 0
-474.182 384.123 138.329 0
-474.395 374.482 140.46 0
-474.417 364.634 143.218 0
-474.354 354.602 145.822 0
-474.729 344.502 146.261 0
-474.853 334.18 149.37 0
-474.794 323.734 151.556 0
-474.988 313.178 153.281 0
-474.89 302.466 155.347 0
-474.552 291.614 157.423 0
-474.638 280.663 158.983 0
-474.145 269.571 160.851 0
-473.547 258.372 162.609 0
-472.383 247.084 164.279 0
-470.677 235.748 165.992 0
-468.49 224.374 167.651 0
-467.511 212.828 168.618 0
-464.933 201.358 170.079 0
-462.421 189.767 171.639 0
-459.355 178.206 172.991 0
-455.783 166.686 174.474 0
-452.657 154.948 175.66 0
-448.921 143.307 176.056 0
-444.924 131.675 177.583 0
-440.606 120.081 178.802 0
-436.271 108.394 179.956 0
-431.597 96.7522 181.252 0
-426.779 85.1042 182.12 0
-421.745 73.4529 183.384 0
-416.384 61.8584 184.548 0
-411.546 49.9776 185.46 0
-406.232 38.208 186.515 0
-400.597 26.5075 187.57 0
-395.306 14.6277 188.262 0
-389.312 2.97502 189.207 0
-382.968 -8.56773 190.184 0
-376.32 -20.0159 191.151 0
-371.2 -32.2027 191.481 0
-364.414 -43.6681 192.316 0
-357.201 -54.9436 193.271 0
-349.623 -66.0572 194.249 0
-343.364 -77.9632 194.744 0
-335.498 -88.9945 195.59 0
-327.092 -99.6987 196.501 0
-319.219 -110.784 196.974 0
-310.144 -121.039 197.534 0
-301.079 -131.328 198.073 0
-291.237 -140.948 198.314 0
-280.655 -149.78 198.688 0
-269.406 -157.803 199.116 0
-258.928 -166.925 199.589 0
-246.981 -173.926 199.303 0
-234.885 -180.736 199.995 0
-222.251 -186.448 199.424 0
-209.272 -191.259 199.094 0
-195.944 -195.196 199.512 0
-182.399 -198.132 199.457 0
-168.651 -199.694 199.16 0
-154.792 -201.308 200.039 0
-140.915 -201.094 199.742 0
-126.985 -200.639 200.38 0
-113.163 -198.925 200.468 0
-99.5832 -195.903 200.314 0
-85.9603 -192.844 200.588 0
-72.7539 -188.305 200.83 0
-59.8838 -182.915 200.962 0
-47.3948 -176.673 201.072 0
-35.2371 -169.744 201.039 0
-23.6369 -161.969 201.083 0
-12.6032 -153.348 200.929 0
-2.31947 -143.926 200.742 0
7.30817 -133.758 200.973 0
16.2129 -122.962 201.412 0
24.5525 -111.729 201.489 0
32.0386 -99.9066 201.61 0
40.0179 -88.3187 202.28 0
46.9584 -76.0982 202.522 0
53.8747 -63.7955 203.049 0
60.2532 -51.1998 203.566 0
66.7314 -38.565 203.95 0
72.8599 -25.7643 204.664 0
79.1116 -12.9543 205.071 0
85.278 -0.0929871 205.719 0
91.877 12.5974 205.95 0
98.865 25.1012 205.851 0
106.279 37.3432 206.257 0
114.511 49.0444 205.686 0
123.36 60.2378 205.302 0
133.134 70.6071 204.456 0
143.542 80.1551 201.753 0
154.487 88.6538 197.424 0
165.916 95.9399 193.052 0
177.64 102.197 189.657 0
189.785 107.047 186.35 0
201.999 110.801 181.989 0
214.219 113.495 178.528 0
226.434 114.747 175.474 0
238.543 114.898 173.617 0
250.593 113.929 173.617 0
262.484 111.806 173.562 0
274.08 108.575 173.035 0
285.283 104.201 172.936 0
295.96 98.7424 172.507 0
306.12 92.3976 172.672 0
315.333 84.8139 171.903 0
323.822 76.3986 172.156 0
331.389 67.1993 171.914 0
338.145 57.3675 171.87 0
343.593 46.8449 171.046 0
348.017 35.8482 171.068 0
351.398 24.5027 170.903 0
353.603 12.9102 170.398 0
354.847 1.16995 170.376 0
354.751 -10.6129 170.2 0
353.599 -22.305 169.673 0
351.367 -33.8231 169.156 0
348.383 -45.2061 169.717 0
343.874 -56.0062 169.014 0
338.459 -66.385 168.915 0
332.209 -76.3485 169.838 0
324.903 -85.5456 170.09 0
317.041 -94.4059 171.101 0
308.427 -102.558 171.705 0
299.316 -110.284 172.925 0
289.819 -117.696 174.144 0
280.141 -125.001 175.452 0
270.174 -132.098 176.979 0
260.301 -139.36 176.451 0
250.206 -146.521 178.693 0
239.921 -153.543 180.066 0
229.63 -160.729 181.527 0
219.148 -167.808 182.812 0
208.606 -174.954 184.12 0
198.022 -182.201 185.471 0
187.558 -189.384 186.119 0
176.799 -196.54 186.998 0
165.857 -203.615 188.448 0
154.599 -210.26 189.305 0
143.102 -216.694 190.492 0
131.215 -222.463 191.25 0
119.044 -227.83 192.217 0
106.521 -232.311 192.601 0
93.7196 -236.221 193.26 0
80.6849 -239.231 193.513 0
67.4369 -241.471 193.711 0
54.0401 -242.9 194.37 0
40.5423 -243.717 195.436 0
26.983 -244.267 196.15 0
13.3462 -244.846 197.018 0
-0.263824 -245.994 197.402 0
-13.8714 -247.611 197.974 0
-27.445 -249.858 198.281 0
-40.7657 -253.071 197.941 0
-53.8553 -257.212 197.644 0
-66.5826 -262.196 197.787 0
-79.0303 -267.984 197.633 0
-91.0076 -274.586 197.688 0
-102.559 -281.965 197.128 0
-113.425 -290.245 196.864 0
-123.481 -299.404 196.095 0
-132.725 -309.311 194.963 0
-141.181 -319.852 194.194 0
-148.183 -331.17 191.371 0
-153.877 -343.017 188.866 0
-158.225 -355.218 185.922 0
-161.335 -367.633 184.219 0
-163.204 -380.221 183.417 0
-163.9 -392.885 182.999 0
-163.579 -405.565 183.142 0
-162.648 -418.282 184.208 0
-161.349 -431.003 185.131 0
-159.81 -443.804 186.229 0
-158.396 -456.652 187.108 0
-156.78 -469.583 188.251 0
-154.977 -482.57 189.393 0
-153.71 -495.629 190.118 0
-151.756 -508.719 191.107 0
-150.229 -521.888 191.92 0
-148.269 -535.105 192.942 0
-146.871 -548.406 193.689 0
-145.194 -561.779 194.513 0
-143.387 -575.194 195.359 0
-142.282 -588.629 195.425 0
-140.53 -602.106 196.095 0
-139.104 -615.635 196.655 0
-137.379 -629.198 197.303 0
-135.495 -642.782 197.908 0
-134.578 -656.398 197.798 0
-133.049 -670.057 198.347 0
-131.414 -683.743 198.918 0
-130.656 -697.49 199.138 0
-129.169 -711.246 199.611 0
-127.844 -724.999 199.731 0
-126.021 -738.755 200.116 0
-124.091 -752.51 200.544 0
-121.538 -766.2 200.731 0
-118.638 -779.809 200.731 0
-114.891 -793.227 200.907 0
-110.403 -806.417 200.446 0
-104.855 -819.165 200.149 0
-98.9866 -831.799 200.391 0
-92.0605 -843.835 199.666 0
-84.3979 -855.453 199.973 0
-75.8847 -866.381 199.105 0
-66.5155 -876.565 198.907 0
-56.4403 -885.97 198.182 0
-45.728 -894.659 198.281 0
-34.406 -902.484 198.094 0
-22.6774 -909.667 197.919 0
-10.4243 -915.848 197.556 0
2.09558 -921.615 198.007 0
14.9751 -926.47 198.27 0
28.0876 -930.653 198.182 0
41.4161 -934.148 198.083 0
54.9776 -936.513 197.765 0
68.6165 -938.036 197.292 0
82.3136 -938.236 196.71 0
95.9174 -937.439 195.831 0
109.321 -935.179 194.865 0
122.399 -931.839 194.03 0
135.037 -927.251 193.271 0
146.809 -920.929 191.547 0
157.977 -913.809 190.206 0
168.491 -905.867 189.558 0
177.812 -896.728 187.921 0
186.371 -886.923 187.295 0
193.925 -876.422 186.306 0
200.477 -865.333 185.427 0
206.314 -853.877 185.306 0
210.8 -841.898 184.438 0
214.436 -829.617 184.801 0
217.309 -817.109 185.636 0
220.045 -804.488 186.79 0
223.35 -791.935 187.053 0
227.568 -779.756 185.24 0
232.907 -768.154 183.593 0
239.234 -757.207 181.681 0
246.576 -747.083 179.055 0
254.783 -737.878 176.946 0
264.047 -729.901 176.012 0
274.073 -722.969 175.99 0
284.709 -717.013 176.111 0
296.142 -713.004 174.507 0
307.793 -709.723 174.869 0
319.748 -708.27 173.639 0
331.787 -707.643 174.067 0
343.672 -709.184 172.562 0
355.378 -711.533 172.419 0
366.85 -714.945 173.254 0
378.38 -718.431 174.144 0
390.114 -720.836 171.42 0
401.735 -721.968 166.838 0
413.15 -721.764 162.488 0
424.177 -720.21 158.412 0
434.72 -717.413 156.248 0
444.734 -713.376 155.435 0
454.298 -708.388 155.522 0
463.319 -702.417 156.149 0
470.873 -694.787 154.27 0
478.096 -686.858 154.83 0
483.852 -677.819 153.984 0
488.992 -668.427 154.633 0
492.39 -658.285 153.633 0
494.825 -647.914 153.248 0
496.323 -637.351 154.072 0
496.381 -626.677 154.017 0
495.282 -616.05 154.16 0
493.26 -605.509 155.215 0
490.617 -595.007 156.841 0
487.502 -584.515 158.423 0
484.26 -573.948 160.082 0
480.69 -563.363 161.774 0
477.399 -552.587 163.246 0
474.116 -541.708 164.454 0
471.278 -530.599 165.707 0
468.934 -519.306 166.794 0
467.534 -507.809 167.322 0
466.864 -496.191 168.091 0
467.216 -484.529 168.486 0
468.214 -472.857 169.233 0
469.737 -461.158 170.31 0
471.767 -449.448 171.584 0
473.964 -437.695 172.529 0
476.01 -425.848 173.969 0
477.292 -413.955 170.771 0
477.766 -402.589 159.159 0
477.628 -392.038 146.239 0
476.831 -382.32 135.813 0
475.408 -373.182 129.43 0
473.213 -364.666 123.179 0
470.152 -356.81 119.553 0
466.212 -349.648 116.774 0
461.431 -343.164 115.697 0
455.851 -337.404 115.774 0
449.5 -332.427 117.07 0
442.499 -328.264 117.697 0
434.906 -325.177 118.641 0
426.687 -324.075 118.751 0
418.426 -323.829 119.795 0
410.161 -324.844 120.85 0
401.957 -326.792 122.421 0
394.019 -330.001 124.442 0
386.282 -333.936 126.332 0
378.685 -338.483 129.045 0
371.113 -343.42 131.473 0
363.521 -348.671 134.429 0
356.01 -354.369 137.23 0
348.195 -359.917 139.779 0
340.506 -365.986 142.449 0
332.633 -371.998 143.932 0
324.792 -378.239 144.679 0
316.572 -384.461 147.239 0
308.308 -390.777 150.557 0
300.002 -397.25 152.754 0
291.589 -403.829 154.885 0
282.657 -409.876 156.731 0
273.855 -416.393 158.807 0
264.694 -422.477 160.203 0
255.469 -428.822 162.257 0
246.107 -435.207 164.18 0
236.42 -441.135 165.476 0
226.693 -447.365 167.3 0
216.717 -453.326 168.816 0
206.597 -459.348 170.442 0
196.199 -464.959 171.398 0
185.603 -470.498 172.969 0
174.644 -475.411 174.056 0
163.482 -480.179 175.507 0
152.09 -484.406 176.023 0
140.515 -488.421 176.77 0
128.772 -492.086 177.847 0
116.819 -495.298 178.693 0
104.683 -497.881 179.506 0
92.3493 -499.787 180.088 0
79.872 -500.882 180.769 0
67.4263 -501.834 181.274 0
54.841 -502.091 181.868 0
42.1764 -501.969 182.889 0
29.4545 -501.704 183.944 0
16.6628 -501.101 184.988 0
3.80934 -500.226 186.108 0
-9.08937 -499.845 186.976 0
-22.0685 -498.842 188.009 0
-35.0969 -497.57 189.064 0
-48.1267 -496.698 189.712 0
-61.2601 -495.291 190.756 0
-74.3939 -493.965 191.47 0
-87.6221 -492.304 192.557 0
-100.835 -490.614 193.096 0
-114.164 -488.846 194.15 0
-127.566 -487.416 194.865 0
-141.052 -485.948 195.831 0
-154.537 -484.439 196.37 0
-168.134 -483.053 197.292 0
-181.696 -481.243 197.908 0
-195.382 -479.728 198.918 0
-209.156 -478.357 199.995 0
-222.853 -476.301 200.764 0
-236.745 -474.767 201.709 0
-250.555 -472.738 201.819 0
-264.368 -470.378 201.885 0
-278.091 -467.605 201.401 0
-291.596 -463.831 201.434 0
-304.863 -459.352 201.489 0
-317.807 -454.099 200.885 0
-330.199 -447.739 200.479 0
-342.175 -440.677 199.962 0
-353.398 -432.572 199.171 0
-364.011 -423.734 198.831 0
-373.399 -413.748 197.281 0
-382.068 -403.194 196.688 0
-390.022 -392.106 196.666 0
-397.073 -380.444 196.666 0
-403.633 -368.453 197.095 0
-409.41 -356.054 197.227 0
-414.514 -343.339 197.413 0
-418.906 -330.359 197.446 0
-422.254 -317.05 197.457 0
-424.572 -303.545 197.249 0
-425.839 -289.936 196.501 0
-425.746 -276.345 195.447 0
-424.387 -262.878 194.359 0
-421.855 -249.718 191.404 0
-418.41 -237.092 186.163 0
-413.852 -225.233 180.022 0
-409.347 -213.863 172.892 0
-405.846 -202.575 167.871 0
-403.496 -191.311 164.114 0
-402.323 -180.067 161.675 0
-402.339 -168.9 159.829 0
-403.523 -157.935 157.786 0
-405.853 -147.257 157.061 0
-409.159 -136.835 157.917 0
-413.788 -126.89 158.258 0
-419.063 -117.213 159.379 0
-425.639 -108.365 159.434 0
-432.874 -99.9472 160.576 0
-440.666 -91.91 161.906 0
-449.038 -84.3817 163.169 0
-457.662 -76.9373 165.048 0
-466.451 -69.4811 166.937 0
-475.324 -61.9258 168.783 0
-483.668 -53.7056 170.068 0
-492.419 -45.6903 171.826 0
-500.914 -37.3115 172.925 0
-509.608 -28.944 174.661 0
-518.369 -20.4779 176.32 0
-527.153 -11.8723 177.946 0
-535.403 -2.69946 178.605 0
-543.986 6.31244 179.857 0
-552.526 15.4862 181.318 0
-560.962 24.8931 182.736 0
