"^1[GRT] ^3Wheldon ^9^s2 "70
-727.805 871.5 206.587 0
-722.659 884.856 205.774 0
-716.554 897.777 205.027 0
-709.617 910.137 203.643 0
-701.745 921.936 203.17 0
-693.175 933.146 202.753 0
-684.046 943.811 202.05 0
-674.265 953.895 201.566 0
-663.891 963.31 201.324 0
-652.986 972.056 200.984 0
-641.597 980.045 200.006 0
-629.629 987.064 199.226 0
-617.283 993.207 198.303 0
-604.385 998.016 197.446 0
-591.336 1002.11 196.853 0
-578.01 1004.74 195.414 0
-564.553 1006.41 195.161 0
-551.032 1007.37 195.337 0
-537.445 1008.08 196.15 0
-523.808 1008.54 196.941 0
-510.114 1008.93 197.468 0
-496.454 1009.14 193.986 0
-483.463 1009.48 181.285 0
-471.382 1010.05 168.596 0
-460.169 1011.08 157.104 0
-449.714 1012.89 149.041 0
-439.862 1015.65 146.14 0
-430.488 1019.42 145.47 0
-421.544 1024.12 145.986 0
-412.91 1029.51 147.404 0
-404.329 1035.33 149.886 0
-396.32 1041.03 138.34 0
-389.195 1046.15 121.915 0
-382.326 1050.82 114.95 0
-375.409 1054.86 111.577 0
-368.494 1058.11 108.051 0
-361.543 1060.47 103.414 0
-354.46 1062 103.206 0
-347.483 1062.61 99.679 0
-340.732 1062.25 95.8337 0
-334.233 1060.93 95.2734 0
-327.975 1058.74 95.3064 0
-322.176 1055.79 92.0544 0
-317.1 1052.16 88.363 0
-312.828 1047.89 86.2976 0
-309.339 1043.05 85.8362 0
-306.668 1037.74 85.5176 0
-304.845 1032.11 85.0671 0
-303.956 1026.24 85.6384 0
-304.085 1020.23 87.1436 0
-305.187 1014.21 89.1321 0
-307.083 1008.23 91.7908 0
-309.951 1002.37 95.3064 0
-313.514 996.637 98.8 0
-317.782 991.095 102.426 0
-322.713 985.815 105.941 0
-328.165 980.711 109.567 0
-334.181 975.875 112.972 0
-340.397 970.947 116.356 0
-347.004 966.167 118.575 0
-353.968 961.441 122.465 0
-361.213 956.786 125.266 0
-368.738 952.223 128.287 0
-376.475 947.626 130.836 0
-384.468 943.094 133.824 0
-392.762 938.7 136.659 0
-401.03 933.984 138.801 0
-409.643 929.439 141.702 0
-418.498 924.948 144.404 0
-427.555 920.437 147.008 0
-436.349 915.438 147.733 0
-445.638 910.789 150.71 0
-455.108 906.231 152.534 0
-464.776 901.711 154.786 0
-474.651 897.292 156.885 0
-484.365 892.403 158.368 0
-494.126 887.253 159.994 0
-503.784 881.645 161.686 0
-513.078 875.355 162.949 0
-522.139 868.521 164.257 0
-530.942 861.35 164.949 0
-539.255 853.422 166.146 0
-547.076 844.888 167.388 0
-554.671 836.108 168.607 0
-561.876 826.861 169.98 0
-568.922 817.32 171.573 0
-575.809 807.624 171.793 0
-582.497 797.68 173.287 0
-588.887 787.434 174.573 0
-594.744 776.795 175.309 0
-599.942 765.799 176.32 0
-604.512 754.454 176.88 0
-608.377 742.79 177.726 0
-611.596 730.848 178.616 0
-614.22 718.718 179.78 0
-616.086 706.365 180.264 0
-617.271 693.904 181.198 0
-617.52 681.333 181.67 0
-616.925 668.739 182.021 0
-615.075 656.276 181.934 0
-612.169 643.996 182.318 0
-608.372 631.921 182.944 0
-603.884 620.013 183.647 0
-598.7 608.352 184.548 0
-593.121 596.774 185.713 0
-587.132 585.317 186.746 0
-581.158 573.963 183.076 0
-575.396 563.431 168.453 0
-570.049 553.864 152.04 0
-564.889 545.045 141.976 0
-559.424 536.738 140.043 0
-553.306 528.931 141.01 0
-546.668 521.976 137 0
-539.586 515.958 131.715 0
-532.335 510.656 126.804 0
-525.067 506.053 121.146 0
-517.782 502.31 115.28 0
-510.576 499.253 110.204 0
-503.858 495.937 106.15 0
-497.698 491.85 106.567 0
-492.104 486.971 107.292 0
-487.154 481.387 107.886 0
-482.903 475.201 108.864 0
-479.542 468.396 110.061 0
-477.022 461.123 111.907 0
-475.076 453.49 114.84 0
-473.502 445.571 117.631 0
-472.608 437.389 119.707 0
-472.905 429.256 119.125 0
-473.518 420.917 121.992 0
-474.478 412.421 124.706 0
-475.497 403.716 127.826 0
-476.125 394.8 130.518 0
-476.658 385.658 133.374 0
-476.682 376.396 135.494 0
-476.576 366.929 137.867 0
-476.283 357.273 140.515 0
-476.028 347.461 142.855 0
-475.618 337.462 145.448 0
-475.501 327.379 145.624 0
-475.287 317.087 148.931 0
-475.028 306.672 151.172 0
-474.849 296.113 153.105 0
-474.565 285.413 155.248 0
-474.076 274.615 157.006 0
-473.447 263.664 158.994 0
-472.348 252.685 160.291 0
-470.95 241.585 162.004 0
-468.916 230.504 163.433 0
-466.48 219.374 164.872 0
-463.372 208.305 166.366 0
-460.204 197.207 167.662 0
-456.31 186.183 169.091 0
-452.143 175.207 170.288 0
-447.586 164.245 171.749 0
-442.958 153.261 171.541 0
-438.177 142.167 174.188 0
-433.191 131.092 175.682 0
-428.333 119.875 176.891 0
-423.17 108.678 178.264 0
-417.98 97.4402 179.473 0
-412.622 86.1412 180.758 0
-407.327 74.7875 181.439 0
-401.913 63.3572 182.791 0
-396.426 51.9012 183.823 0
-390.757 40.4172 185.065 0
-384.89 28.9381 186.262 0
-378.972 17.5249 186.779 0
-372.839 6.05315 187.921 0
-366.537 -5.41786 189.086 0
-360.103 -16.9082 190.239 0
-353.86 -28.4149 190.448 0
-347.224 -39.8927 191.426 0
-340.285 -51.2678 192.393 0
-333.318 -62.6539 193.085 0
-326.03 -73.9471 194.052 0
-318.827 -85.2941 194.414 0
-311.206 -96.4589 194.799 0
-303.276 -107.405 194.469 0
-294.834 -117.942 194.579 0
-285.818 -128.27 195.15 0
-276.218 -137.914 195.645 0
-265.957 -146.76 195.249 0
-255.194 -154.977 194.886 0
-243.87 -162.37 194.799 0
-232.062 -168.971 194.843 0
-219.819 -174.706 194.645 0
-207.157 -179.134 193.645 0
-194.316 -183.103 193.546 0
-181.194 -186.052 193.623 0
-167.933 -188.248 193.623 0
-154.545 -189.513 193.755 0
-141.094 -189.864 193.843 0
-127.737 -189.3 193.162 0
-114.389 -188.01 193.14 0
-101.125 -185.84 193.304 0
-88.0318 -182.895 193.293 0
-75.0977 -179.139 193.436 0
-62.3844 -174.765 193.7 0
-49.9985 -169.484 193.645 0
-37.9464 -163.54 193.491 0
-26.3126 -156.734 193.711 0
-15.173 -149.22 193.392 0
-4.7124 -140.818 193.195 0
5.12389 -131.745 192.426 0
14.2852 -121.998 192.272 0
22.7711 -111.651 192.568 0
30.7268 -100.879 192.964 0
37.8509 -89.5292 193.195 0
44.8581 -78.0635 193.733 0
51.34 -66.2299 194.315 0
57.5573 -54.2154 195.249 0
63.8716 -42.1612 195.842 0
69.9843 -29.9799 196.688 0
76.1535 -17.7625 197.073 0
82.2281 -5.46565 197.941 0
88.3153 6.89084 198.787 0
95.0161 19.0245 199.38 0
101.693 31.166 199.698 0
108.86 43.05 199.655 0
116.58 54.583 199.962 0
125.128 65.4963 199.358 0
134.461 75.6271 197.765 0
144.606 84.8008 195.974 0
155.485 92.869 194.194 0
166.966 99.7803 192.448 0
178.878 105.562 189.404 0
191.041 110.166 185.856 0
203.33 113.767 183.065 0
215.803 115.68 180.571 0
228.298 116.598 179.934 0
240.52 116.316 175.891 0
252.709 114.894 176.1 0
264.627 112.337 175.254 0
276.132 108.476 174.529 0
287.308 103.799 174.573 0
297.76 97.7956 173.683 0
307.588 90.8391 173.672 0
316.754 83.0546 173.584 0
325.231 74.4993 173.518 0
332.955 65.2706 173.232 0
339.685 55.3018 173.046 0
345.362 44.733 172.892 0
350.114 33.7478 172.397 0
353.786 22.3615 172.321 0
356.438 10.7395 171.65 0
357.724 -1.07759 171.464 0
357.914 -12.8926 170.629 0
356.976 -24.6232 169.838 0
355.23 -36.2635 169.618 0
352.144 -47.5709 169.211 0
347.857 -58.4052 167.981 0
342.784 -68.9158 168.19 0
336.387 -78.605 167.607 0
329.019 -87.4988 166.63 0
321.015 -95.8904 167.421 0
312.204 -103.463 168.256 0
302.985 -110.626 169.189 0
293.457 -117.588 170.629 0
283.778 -124.441 171.947 0
273.868 -131.195 173.485 0
263.807 -137.914 175.001 0
254.122 -145.16 175.869 0
244.122 -152.201 176.957 0
233.96 -159.203 178.44 0
223.598 -166.081 179.791 0
213.417 -173.254 180.747 0
202.947 -180.266 182.219 0
192.276 -187.148 183.647 0
181.9 -194.471 184.581 0
171.175 -201.57 186.064 0
160.523 -208.845 187.13 0
149.43 -215.597 187.789 0
137.87 -221.56 188.042 0
125.925 -226.862 188.536 0
113.616 -231.291 189.097 0
101.01 -234.962 189.437 0
88.165 -238.008 190.767 0
75.1057 -240.271 191.217 0
61.9453 -241.948 191.898 0
48.6518 -242.84 192.458 0
35.3864 -243.227 189.855 0
22.3323 -243.476 186.768 0
9.45479 -243.87 184.164 0
-3.15424 -244.942 180.934 0
-15.4828 -246.762 178.396 0
-27.4666 -249.379 176.44 0
-39.1181 -252.723 174.034 0
-50.5402 -256.763 174.957 0
-61.7281 -261.533 175.265 0
-72.6152 -266.963 175.858 0
-83.2493 -273.024 176.671 0
-93.6403 -279.491 176.045 0
-103.856 -286.406 178.033 0
-113.749 -293.864 178.89 0
-123.458 -301.595 179.55 0
-132.405 -310.121 177.297 0
-140.369 -319.294 174.199 0
-147.198 -329.099 171.09 0
-152.754 -339.426 167.937 0
-157.109 -350.116 165.432 0
-160.275 -361.099 164.718 0
-162.301 -372.319 164.718 0
-163.565 -383.716 165.707 0
-163.936 -395.193 166.289 0
-163.549 -406.709 166.696 0
-162.512 -418.259 167.673 0
-161.056 -429.841 168.805 0
-159.363 -441.492 170.233 0
-157.583 -453.185 171.277 0
-155.63 -464.958 172.573 0
-153.457 -476.791 173.969 0
-151.716 -488.753 175.144 0
-149.637 -500.784 176.517 0
-147.58 -512.913 177.836 0
-145.613 -525.149 179.132 0
-144.204 -537.327 179.484 0
-142.424 -549.708 180.725 0
-140.719 -562.182 181.868 0
-139.096 -574.744 182.955 0
-137.558 -587.389 183.966 0
-135.679 -599.754 183.779 0
-134.221 -612.459 184.691 0
-132.906 -625.242 185.581 0
-131.091 -637.919 185.812 0
-129.836 -650.78 186.581 0
-128.878 -663.717 187.339 0
-127.602 -676.579 187.438 0
-127.016 -689.594 188.086 0
-126.819 -702.668 188.789 0
-125.88 -715.724 189.382 0
-125.641 -728.892 190.173 0
-124.781 -742.016 190.558 0
-123.759 -755.184 190.767 0
-121.881 -768.252 190.536 0
-119.215 -781.2 190.481 0
-115.685 -793.922 190.657 0
-111.426 -806.428 190.602 0
-106.455 -818.692 190.613 0
-100.541 -830.532 190.723 0
-94.2462 -842.201 190.854 0
-86.8983 -853.206 190.393 0
-78.6495 -863.536 190.47 0
-70.0352 -873.563 190.459 0
-60.5255 -882.728 190.085 0
-50.4251 -891.251 190.272 0
-39.7509 -899.015 189.987 0
-28.5653 -906.055 190.25 0
-16.9405 -912.311 190.063 0
-4.92609 -917.853 190.448 0
7.371 -922.745 190.679 0
19.8809 -927.155 191.239 0
32.604 -931.068 191.799 0
45.4394 -934.284 190.195 0
58.4585 -936.54 189.965 0
71.5727 -937.956 189.789 0
84.7679 -938.199 189.525 0
97.8824 -937.257 188.855 0
110.801 -935.226 187.932 0
123.372 -931.797 187.141 0
135.557 -927.353 186.603 0
147.163 -921.616 185.823 0
158.244 -915.059 185.284 0
168.334 -907.194 183.9 0
177.578 -898.478 182.823 0
186.244 -889.221 182.714 0
193.667 -879.036 181.099 0
200.499 -868.479 181.263 0
206.083 -857.239 180.571 0
210.686 -845.595 180.044 0
214.609 -833.705 180.758 0
217.184 -821.48 180.439 0
219.068 -809.092 181.022 0
220.828 -796.601 182.307 0
223.457 -784.235 182.34 0
227.247 -772.316 179.011 0
232.213 -761.134 174.979 0
238.231 -750.753 172.068 0
245.233 -741.225 169.98 0
253.216 -732.652 168.717 0
262.072 -725.125 167.52 0
271.682 -718.682 167.058 0
281.99 -713.528 166.399 0
292.786 -709.477 166.696 0
304.049 -706.923 166.619 0
315.511 -705.598 166.663 0
327.034 -705.677 166.025 0
338.544 -706.709 167.146 0
349.788 -709.001 164.158 0
360.595 -712.076 161.499 0
371.266 -715.588 161.488 0
382.129 -718.365 161.125 0
393.161 -720.207 161.202 0
404.327 -721.158 161.312 0
415.531 -721.002 160.983 0
426.613 -719.586 160.389 0
437.306 -716.913 157.731 0
447.4 -712.935 155.292 0
456.961 -708.093 153.556 0
465.571 -701.958 151.315 0
473.332 -694.98 149.623 0
480.126 -687.182 148.612 0
485.92 -678.673 148.03 0
490.844 -669.655 148.096 0
494.307 -659.997 147.59 0
496.676 -650.013 147.854 0
497.753 -639.827 147.865 0
497.772 -629.567 147.711 0
496.87 -619.307 148.975 0
494.973 -609.094 150.359 0
492.584 -598.87 151.93 0
489.68 -588.678 153.347 0
486.473 -578.448 155.259 0
483.229 -568.104 157.115 0
480.283 -557.572 158.258 0
477.296 -546.932 160.126 0
474.416 -536.161 161.224 0
471.823 -525.221 162.74 0
469.822 -514.07 163.63 0
468.52 -502.763 164.355 0
468.047 -491.375 164.564 0
468.496 -479.94 165.092 0
469.591 -468.48 166.3 0
470.944 -456.954 167.662 0
472.39 -445.351 169.211 0
473.899 -433.662 170.596 0
474.771 -421.88 170.035 0
475.559 -410.631 156.445 0
475.857 -400.308 142.515 0
475.722 -390.866 129.672 0
475.236 -382.145 120.311 0
474.303 -374.028 113.719 0
472.681 -366.306 111.5 0
470.36 -358.932 110.896 0
467.07 -351.888 112.006 0
462.914 -345.274 113.181 0
457.947 -339.154 114.203 0
452.148 -333.751 114.5 0
445.658 -329.141 114.774 0
438.436 -325.826 114.532 0
430.786 -323.832 114.016 0
422.925 -322.999 114.225 0
415.018 -323.407 114.467 0
407.179 -324.98 116.334 0
399.402 -327.368 118.433 0
391.615 -330.273 121.047 0
383.894 -333.783 123.695 0
376.227 -337.8 126.332 0
368.624 -342.333 128.848 0
361.065 -347.213 131.55 0
353.614 -352.589 133.704 0
346.181 -358.323 136.67 0
338.661 -364.184 138.944 0
331.022 -370.231 141.691 0
323.267 -376.429 144.316 0
315.216 -382.33 144.602 0
307.068 -388.483 147.92 0
298.794 -394.701 150.183 0
290.343 -400.939 152.358 0
281.738 -407.033 153.864 0
272.97 -413.254 155.929 0
264.005 -419.451 158.005 0
254.856 -425.632 160.038 0
245.873 -432.009 161.071 0
236.483 -438.21 163.026 0
226.841 -444.26 164.894 0
217.289 -450.535 166.102 0
207.286 -456.387 167.673 0
197.176 -462.185 168.871 0
186.772 -467.719 170.486 0
176.062 -472.879 171.969 0
165.431 -478.24 172.09 0
154.395 -482.98 173.617 0
143.069 -487.192 174.54 0
131.442 -490.732 175.573 0
119.574 -493.665 176.583 0
107.976 -497.515 177.319 0
95.8477 -499.707 177.814 0
83.6554 -501.632 178.868 0
71.278 -502.822 179.451 0
58.8074 -503.189 180.154 0
46.3206 -503.86 181.011 0
33.7457 -503.684 181.703 0
21.0944 -503.255 182.867 0
8.39241 -502.621 183.966 0
-4.36729 -501.585 184.845 0
-17.1316 -500.413 185.559 0
-29.9585 -498.86 186.636 0
-42.8617 -497.681 187.35 0
-55.8146 -496.134 188.427 0
-68.828 -494.471 189.525 0
-81.9179 -493.394 190.096 0
-95.0555 -491.86 191.228 0
-108.262 -490.192 192.239 0
-121.513 -488.732 192.81 0
-134.842 -487.153 193.788 0
-148.222 -485.434 194.777 0
-161.618 -484.3 193.722 0
-175.116 -482.844 195.765 0
-188.632 -481.171 196.721 0
-202.184 -479.901 197.26 0
-215.816 -478.263 198.369 0
-229.502 -476.709 199.237 0
-243.231 -474.75 200.072 0
-256.895 -472.579 200.094 0
-270.472 -469.605 200.182 0
-283.953 -466.412 200.061 0
-297.178 -462.259 199.808 0
-310.125 -457.336 199.171 0
-322.731 -451.598 199.292 0
-334.886 -445.014 199.16 0
-346.497 -437.598 198.578 0
-357.421 -429.28 197.38 0
-367.742 -420.283 196.809 0
-377.053 -410.327 195.743 0
-385.406 -399.66 194.711 0
-392.751 -388.331 194.194 0
-399.434 -376.604 194.623 0
-405.331 -364.465 194.645 0
-410.713 -352.031 195.359 0
-415.605 -339.362 195.963 0
-420.185 -326.536 196.26 0
-423.836 -313.408 195.623 0
-426.082 -300.268 190.14 0
-426.913 -287.279 185.691 0
-426.572 -274.48 183.296 0
-425.078 -261.88 182.219 0
-422.64 -249.488 181.549 0
-419.275 -237.506 177.133 0
-415.075 -226.091 173.738 0
-410.83 -214.846 171.859 0
-407.341 -203.454 170.673 0
-404.828 -191.925 169.135 0
-403.429 -180.353 166.849 0
-403.369 -168.889 163.74 0
-404.123 -157.629 161.213 0
-406.26 -146.688 158.181 0
-409.556 -136.306 156.028 0
-413.949 -126.483 154.457 0
-419.304 -117.215 154.204 0
-425.383 -108.41 154.149 0
-432.405 -100.421 153.347 0
-440.144 -92.9747 155.358 0
-448.297 -85.81 157.379 0
-456.503 -78.5907 158.752 0
-464.981 -71.4454 160.675 0
-473.474 -64.1222 162.466 0
-482.143 -56.8027 164.421 0
-490.61 -49.105 165.74 0
-499.255 -41.4061 167.684 0
-507.73 -33.3726 169.167 0
-516.203 -25.1546 170.903 0
-524.379 -16.563 171.376 0
-532.522 -7.78445 173.024 0
-540.459 1.30052 174.518 0
-548.083 10.7794 176.001 0
-555.415 20.6151 177.484 0
-563.185 30.1761 178.572 0
-570.207 40.4405 179.824 0
-577.292 50.7566 181.143 0
-584.005 61.4408 182.461 0
-590.419 72.4198 183.867 0
-596.611 83.6366 185.219 0
-602.567 95.0838 186.515 0
-610.015 105.596 186.79 0
-615.985 117.153 187.888 0
-622.149 128.683 188.734 0
-627.907 140.497 189.855 0
-633.456 152.499 190.986 0
-638.863 164.649 192.074 0
-644.121 176.946 193.118 0
-651.061 188.415 193.129 0
-656.574 200.667 193.074 0
-662.038 213.011 194.656 0
-667.324 225.483 195.524 0
-672.45 238.089 196.436 0
-678.195 250.422 196.688 0
-683.278 263.126 197.446 0
-688.075 275.999 198.259 0
-693.448 288.66 198.292 0
-698.201 301.616 199.061 0
-702.935 314.643 199.819 0
-707.435 327.796 200.555 0
-711.931 340.958 200.654 0
-716.105 354.276 201.302 0
-720.137 367.69 201.72 0
-723.812 381.222 202.203 0
-727.004 394.914 202.775 0
-730.541 408.573 203.324 0
-733.519 422.39 203.818 0
-736.072 436.329 204.39 0
-738.957 450.18 204.269 0
-741.119 464.216 204.763 0
-742.864 478.347 205.345 0
-744.276 492.555 205.906 0
-747.086 506.632 206.169 0
-748.51 520.895 206.708 0
-750.078 535.153 206.884 0
-751.144 549.496 207.378 0
-751.838 563.897 207.894 0
-752.223 578.347 208.411 0
-753.607 592.691 207.982 0
-753.873 607.145 208.367 0
-753.641 621.626 208.795 0
-753.884 636.159 208.839 0
-753.437 650.662 209.125 0
-753.025 665.223 209.443 0
-752.318 679.767 209.949 0
-751.971 694.39 210.135 0
-751.226 708.969 210.443 0
-750.081 723.551 210.839 0
-748.596 738.131 211.267 0
-747.807 752.765 210.377 0
-745.985 767.264 210.608 0
-744.459 781.991 211.3 0
-742.427 796.501 210.652 0
-739.825 810.894 210.696 0
-737.518 825.578 211.135 0
-734.246 839.823 210.07 0
-730.862 854.253 211.069 0
-726.726 868.34 210.992 0
-721.846 882.102 209.839 0
-716.036 895.476 209.004 0
-709.277 908.236 207.312 0
-701.555 920.452 207.026 0
-693.165 932.064 206.104 0
-683.977 943.016 205.411 0
-674.194 953.335 204.576 0
-663.835 963.091 204.335 0
-652.916 972.078 203.236 0
-641.342 980.128 202.5 0
-629.322 987.329 201.368 0
-616.691 993.247 200.138 0
-603.74 998.112 198.512 0
-590.55 1002.07 198.149 0
-577.102 1004.68 197.205 0
-563.533 1006.44 197.051 0
-549.89 1007.59 197.468 0
-536.174 1008.28 198.018 0
-522.414 1008.84 198.611 0
-508.601 1009.45 199.204 0
-494.745 1010 200.226 0
-481.376 1010.41 188.229 0
-468.993 1010.8 173.276 0
-457.399 1011.87 162.598 0
-446.52 1013.78 154.039 0
-436.192 1016.72 152.589 0
-426.271 1020.66 153.336 0
-416.729 1025.54 154.27 0
-407.611 1031.23 153.984 0
-399.229 1037.37 143.921 0
-391.852 1043.4 130.704 0
-385.294 1048.94 116.927 0
-379.08 1053.75 109.666 0
-372.809 1057.6 102.349 0
-366.415 1060.28 98.3936 0
-359.847 1061.91 96.1963 0
-353.239 1062.61 95.4163 0
-346.645 1062.4 94.8999 0
-340.227 1061.29 92.7246 0
-334.066 1059.29 93.2959 0
-328.076 1056.54 95.658 0
-322.376 1053.13 95.8008 0
-317.33 1049.14 91.3513 0
-313.161 1044.64 86.4954 0
-309.936 1039.72 83.3093 0
-307.682 1034.44 82.6721 0
-306.223 1028.9 82.6941 0
-305.561 1023.18 83.6829 0
-305.686 1017.31 85.7922 0
-306.504 1011.36 87.6709 0
-308.129 1005.44 89.1541 0
-310.644 999.764 90.3845 -1
-314.051 994.409 92.9333 0
-318.301 989.397 96.438 0
-323.164 984.611 100.162 0
-328.467 979.913 103.865 0
-334.055 975.189 107.468 0
-339.975 970.474 110.841 0
-346.229 965.77 114.653 0
-352.722 960.979 117.323 0
-359.482 956.336 118.872 0
-366.428 951.321 122.157 0
-373.654 946.441 126.552 0
-381.18 941.714 129.529 0
-389.003 937.08 132.484 0
-396.766 932.092 134.769 0
-405.002 927.44 137.67 0
-413.47 922.939 139.955 0
-422.272 918.684 142.262 0
-431.403 914.702 144.723 0
-440.673 910.756 146.14 0
-450.201 906.982 148.107 0
-459.894 903.273 150.677 0
-469.655 899.388 152.512 0
-479.401 895.143 154.138 0
-489.117 890.489 156.16 0
-498.649 885.296 157.632 0
-508.128 879.702 159.478 0
-517.435 873.646 161.038 0
-526.447 867.065 162.015 0
-535.11 859.837 163.059 0
-543.221 851.895 164.103 0
-551.054 843.6 165.487 0
-558.547 834.856 167.014 0
-565.775 825.718 168.629 0
-572.997 816.523 169.805 0
-579.882 806.931 170.178 0
-586.436 797.028 171.628 0
-592.502 786.745 172.584 0
-597.996 776.071 173.232 0
-602.739 765.001 174.166 0
-606.816 753.597 174.803 0
-610.194 741.929 175.847 0
-612.892 730.012 176.913 0
-614.94 717.877 177.682 0
-616.179 705.62 178.44 0
-616.708 693.218 179.374 0
-616.687 680.737 180.396 0
-615.795 668.244 181.362 0
-614.116 655.758 181.747 0
-611.383 643.427 182.56 0
-607.882 631.235 182.988 0
-603.661 619.235 183.79 0
-598.746 607.414 185.032 0
-593.365 595.734 185.955 0
-587.734 584.082 187.053 0
-582.003 572.412 186.768 0
-576.114 561.177 178.275 0
-570.05 550.779 168.365 0
-563.69 541.43 158.741 0
-557.046 532.958 150.743 0
-550.003 525.436 145.042 0
-542.552 518.805 141.416 0
-534.781 512.782 140.164 0
-526.991 507.355 134.341 0
-519.259 502.884 125.409 0
-511.609 499.333 117.62 0
-504.462 496.074 109.742 0
-497.995 492.279 105.414 0
-492.207 487.705 105.084 0
-487.234 482.425 103.887 0
-483.039 476.585 103.59 0
-479.641 470.203 104.557 0
-477.12 463.361 105.93 0
-475.485 456.118 108.182 0
-474.531 448.573 110.951 0
-473.936 440.795 113.84 0
-473.672 432.797 116.752 0
-473.709 424.596 119.608 0
-473.943 416.193 122.487 0
-474.13 407.589 125.376 0
-474.309 398.787 128.177 0
-474.435 389.79 130.924 0
-474.469 380.629 133.737 0
-474.558 371.248 136.56 0
-474.676 361.671 139.351 0
-474.694 352.014 141.207 0
-474.784 342.118 143.877 0
-474.845 332.041 146.426 0
-474.604 321.938 146.272 0
-474.51 311.601 149.513 0
-474.501 301.143 151.743 0
-474.552 290.533 153.918 0
-474.303 279.82 155.435 0
-474.253 268.953 157.577 0
-473.789 257.986 159.236 0
-473.155 246.882 161.125 0
-471.8 235.781 162.367 0
-470.164 224.569 164.037 0
-467.944 213.344 165.608 0
-465.225 202.226 166.553 0
-461.996 191.068 168.08 0
-458.702 179.858 169.332 0
-454.744 168.736 170.782 0
-450.794 157.521 172.167 0
-446.534 146.316 173.156 0
-442.189 135.044 174.683 0
-437.81 123.674 176.221 0
-433.415 112.246 177.385 0
-428.878 100.744 178.781 0
-424.222 89.1849 180.165 0
-419.478 77.559 181.505 0
-414.65 65.8682 182.791 0
-410.053 54.27 183.01 0
-405.203 42.4786 184.219 0
-400.378 30.5871 185.394 0
-395.556 18.7241 186.064 0
-390.628 6.73961 187.163 0
-385.315 -5.04639 187.449 0
-379.721 -16.8109 187.877 0
-373.778 -28.4635 188.855 0
-367.303 -39.8798 189.569 0
-360.523 -51.1979 190.492 0
-353.333 -62.3403 191.503 0
-346.194 -73.4939 191.986 0
-338.452 -84.3815 192.986 0
-330.715 -95.2337 191.788 0
-322.518 -105.926 193.931 0
-313.898 -116.315 194.875 0
-305.24 -126.745 195.502 0
-295.995 -136.697 195.721 0
-286.224 -146.17 196.084 0
-275.711 -154.831 196.293 0
-264.936 -163.212 196.776 0
-253.444 -170.583 196.447 0
-241.486 -177.181 196.71 0
-229.073 -182.89 196.754 0
-216.336 -187.985 197.314 0
-203.282 -192.209 197.611 0
-189.903 -195.307 197.82 0
-176.502 -198.416 198.094 0
-162.835 -200.235 198.16 0
-149.098 -201.132 198.138 0
-135.347 -200.721 198.127 0
-121.525 -200.051 198.6 0
-107.916 -197.881 198.226 0
-94.6258 -194.309 198.149 0
-81.2257 -190.851 198.721 0
-68.4414 -185.664 198.501 0
-55.7532 -180.113 199.072 0
-43.5313 -173.609 199.259 0
-31.6168 -166.54 199.6 0
-20.0575 -158.843 199.742 0
-9.02676 -150.397 199.688 0
1.38615 -141.24 199.479 0
10.8537 -131.155 199.061 0
19.3656 -120.265 199.061 0
26.9322 -108.7 199.006 0
35.8077 -97.9626 199.424 0
42.6295 -85.8805 199.951 0
48.8771 -73.4752 200.204 0
54.909 -60.9312 200.676 0
60.8354 -48.2502 201.533 0
66.6451 -35.492 202.258 0
72.4827 -22.691 202.983 0
78.4502 -9.89456 203.687 0
85.221 2.47469 203.544 0
91.6012 15.1164 204.258 0
98.3996 27.5333 204.104 0
105.8 39.6378 203.972 0
113.94 51.205 203.236 0
122.917 62.0653 202.148 0
132.704 72.0749 200.896 0
143.272 81.0593 198.853 0
154.538 88.9643 196.996 0
166.302 95.908 196.436 0
178.688 101.525 195.117 0
191.441 106.036 194.403 0
204.466 109.569 194.227 0
217.688 112.095 193.458 0
231.006 113.591 192.601 0
244.162 113.684 187.427 0
256.971 112.592 184.362 0
269.564 110.33 183.461 0
281.778 106.91 182.263 0
293.634 102.557 181.703 0
304.538 96.5063 179.33 0
315.034 89.8734 178.561 0
324.848 82.3202 178.11 0
332.761 73.1158 174.738 0
339.996 63.4913 172.98 0
346.283 53.2943 172.299 0
350.949 42.4256 170.563 0
354.438 31.2237 169.222 0
356.687 19.7939 167.926 0
357.69 8.25061 166.707 0
357.717 -3.32513 166.926 0
356.333 -14.7774 166.586 0
354.267 -26.1786 167.443 0
350.962 -37.2796 167.706 0
346.973 -48.2091 168.047 0
342.155 -58.8526 168.563 0
336.372 -69.0456 169.113 0
329.572 -78.5606 169.277 0
322.165 -87.7005 169.739 0
314.026 -96.2514 170.651 0
305.37 -104.367 171.683 0
296.265 -112.117 172.826 0
287.054 -119.861 174.309 0
277.444 -127.296 175.693 0
267.956 -134.921 176.616 0
257.941 -142.072 177.891 0
248.048 -149.493 179.11 0
237.671 -156.425 180.406 0
227.516 -163.748 181.516 0
217.092 -170.821 182.428 0
206.514 -177.827 183.505 0
195.819 -184.848 184.999 0
184.989 -191.838 186.405 0
174.453 -199.262 187.24 0
163.538 -206.399 188.591 0
152.471 -213.365 189.481 0
141.002 -219.804 190.261 0
129.166 -225.559 190.382 0
116.933 -230.57 190.723 0
104.436 -234.827 191.206 0
91.6223 -238.291 191.371 0
78.579 -240.717 191.547 0
65.3738 -242.198 192.052 0
52.0551 -242.796 192.107 0
